Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
GCF_003939505.1_ASM393950v1_genomic	EOHJHIMN_01057	NZ_RHYD01000019.1	53506	54984	-	amvA	multidrug efflux MFS transporter AmvA	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	492	492	100.00	98.98	492	ACQ82816.1	multidrug efflux MFS transporter AmvA	NA	NA
GCF_003939505.1_ASM393950v1_genomic	EOHJHIMN_01586	NZ_RHYD01000023.1	12262	13659	-	adeC	multidrug efflux RND transporter AdeABC outer membrane channel subunit AdeC	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTP	465	465	100.00	100.00	465	AAL14441.1	multidrug efflux RND transporter AdeABC outer membrane channel subunit AdeC	NF033142.1	multidrug efflux RND transporter AdeABC outer membrane channel subunit AdeC
GCF_003939505.1_ASM393950v1_genomic	EOHJHIMN_01699	NZ_RHYD01000024.1	39694	40473	-	aph(3')-VIa	aminoglycoside O-phosphotransferase APH(3')-VIa	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	BLASTP	259	259	100.00	99.61	259	WP_000422636.1	aminoglycoside O-phosphotransferase APH(3')-VIa	NF033062.0	APH(3')-VI family aminoglycoside O-phosphotransferase
GCF_003939505.1_ASM393950v1_genomic	EOHJHIMN_01801	NZ_RHYD01000025.1	59234	60079	+	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	281	267	100.00	100.00	267	WP_001082319.1	aminoglycoside O-phosphotransferase APH(3'')-Ib	NF032895.1	aminoglycoside O-phosphotransferase APH(3'')-Ib
GCF_003939505.1_ASM393950v1_genomic	EOHJHIMN_01802	NZ_RHYD01000025.1	60079	60915	+	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	278	278	100.00	100.00	278	WP_000480968.1	aminoglycoside O-phosphotransferase APH(6)-Id	NF012171.0	APH(6)-I family aminoglycoside O-phosphotransferase
GCF_003939505.1_ASM393950v1_genomic	EOHJHIMN_01807	NZ_RHYD01000025.1	64288	65505	+	tet(B)	tetracycline efflux MFS transporter Tet(B)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTP	405	401	99.75	100.00	400	WP_001089072.1	tetracycline efflux MFS transporter Tet(B)	NF012190.1	tetracycline efflux MFS transporter Tet(B)
GCF_003939505.1_ASM393950v1_genomic	EOHJHIMN_02684	NZ_RHYD01000045.1	1667	2488	-	blaOXA-23	carbapenem-hydrolyzing class D beta-lactamase OXA-23	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	273	273	100.00	100.00	273	WP_001046004.1	carbapenem-hydrolyzing class D beta-lactamase OXA-23	NF000266.2	OXA-23 family carbapenem-hydrolyzing class D beta-lactamase
GCF_003939505.1_ASM393950v1_genomic	EOHJHIMN_02690	NZ_RHYD01000048.1	698	1558	+	blaTEM-1	class A broad-spectrum beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_000027057.1	class A broad-spectrum beta-lactamase TEM-1	NF000531.2	TEM family class A beta-lactamase
GCF_003939505.1_ASM393950v1_genomic	EOHJHIMN_02691	NZ_RHYD01000049.1	449	1264	-	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTP	271	271	100.00	100.00	271	WP_000018326.1	aminoglycoside O-phosphotransferase APH(3')-Ia	NF033059.2	APH(3')-I family aminoglycoside O-phosphotransferase
GCF_003939525.1_ASM393952v1_genomic	EIOCKCNO_00890	NZ_RHYE01000001.1	54861	56258	-	adeC	multidrug efflux RND transporter AdeABC outer membrane channel subunit AdeC	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	465	465	100.00	99.78	465	AAL14441.1	multidrug efflux RND transporter AdeABC outer membrane channel subunit AdeC	NF033142.1	multidrug efflux RND transporter AdeABC outer membrane channel subunit AdeC
GCF_003939525.1_ASM393952v1_genomic	EIOCKCNO_01210	NZ_RHYE01000001.1	399947	401425	-	amvA	multidrug efflux MFS transporter AmvA	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	492	492	100.00	98.98	492	ACQ82816.1	multidrug efflux MFS transporter AmvA	NA	NA
GCF_003939525.1_ASM393952v1_genomic	EIOCKCNO_03208	NZ_RHYE01000006.1	86601	87425	+	blaOXA-66	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-66	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	274	274	100.00	100.00	274	WP_001021792.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-66	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
GCF_003939525.1_ASM393952v1_genomic	EIOCKCNO_03397	NZ_RHYE01000007.1	122517	123305	+	ant(3'')-IIa	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	core	AMR	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN/STREPTOMYCIN	BLASTP	262	262	100.00	99.24	262	WP_001112624.1	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	NF033220.1	ANT(3'')-II family aminoglycoside nucleotidyltransferase
GCF_003939525.1_ASM393952v1_genomic	EIOCKCNO_00417	NZ_RHYE01000014.1	153	863	+	abaF	fosfomycin efflux MFS transporter AbaF	plus	AMR	AMR	FOSFOMYCIN	FOSFOMYCIN	PARTIALP	236	429	55.01	99.58	236	ABO11759.2	fosfomycin efflux MFS transporter AbaF	NA	NA
GCF_003939525.1_ASM393952v1_genomic	EIOCKCNO_01538	NZ_RHYE01000021.1	85	1236	+	blaADC-25	class C beta-lactamase ADC-25	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	383	383	100.00	100.00	383	WP_001211217.1	class C beta-lactamase ADC-25	NF000425.2	ADC family extended-spectrum class C beta-lactamase
GCF_003939525.1_ASM393952v1_genomic	EIOCKCNO_01710	NZ_RHYE01000024.1	29440	30690	+	nreB	nickel resistance MFS transporter NreB	plus	STRESS	METAL	NICKEL	NICKEL	BLASTP	416	416	100.00	98.32	416	ADY84088.1	nickel resistance MFS transporter NreB	NA	NA
GCF_003939525.1_ASM393952v1_genomic	NA	NZ_RHYE01000024.1	44249	45067	-	blaOXA-23	carbapenem-hydrolyzing class D beta-lactamase OXA-23	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	273	273	100.00	100.00	273	WP_001046004.1	carbapenem-hydrolyzing class D beta-lactamase OXA-23	NF000266.2	OXA-23 family carbapenem-hydrolyzing class D beta-lactamase
GCF_003939525.1_ASM393952v1_genomic	EIOCKCNO_02410	NZ_RHYE01000034.1	2404	3330	-	blaPER-1	inhibitor-resistant class A extended-spectrum beta-lactamase PER-1	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	308	308	100.00	100.00	308	WP_001100753.1	inhibitor-resistant class A extended-spectrum beta-lactamase PER-1	NF000389.2	PER family class A extended-spectrum beta-lactamase
GCF_003939525.1_ASM393952v1_genomic	EIOCKCNO_02412	NZ_RHYE01000034.1	5723	6502	-	aph(3')-VIb	aminoglycoside O-phosphotransferase APH(3')-VIb	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	BLASTP	259	259	100.00	99.61	259	WP_000422633.1	aminoglycoside O-phosphotransferase APH(3')-VIb	NF033062.0	APH(3')-VI family aminoglycoside O-phosphotransferase
GCF_003939525.1_ASM393952v1_genomic	EIOCKCNO_02424	NZ_RHYE01000037.1	47	913	+	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	288	271	100.00	100.00	271	WP_001043260.1	sulfonamide-resistant dihydropteroate synthase Sul2	NF000295.1	sulfonamide-resistant dihydropteroate synthase Sul2
GCF_003939525.1_ASM393952v1_genomic	EIOCKCNO_02428	NZ_RHYE01000037.1	3526	4269	-	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIALP	247	278	88.85	99.60	247	WP_000480968.1	aminoglycoside O-phosphotransferase APH(6)-Id	NF012171.0	APH(6)-I family aminoglycoside O-phosphotransferase
GCF_003939525.1_ASM393952v1_genomic	EIOCKCNO_02432	NZ_RHYE01000039.1	835	1521	-	aac(3)-Ia	aminoglycoside N-acetyltransferase AAC(3)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	228	154	100.00	100.00	154	WP_002089484.1	aminoglycoside N-acetyltransferase AAC(3)-Ia	NF033083.0	AAC(3)-I family aminoglycoside 3-N-acetyltransferase
GCF_003939525.1_ASM393952v1_genomic	NA	NZ_RHYE01000039.1	838	1299	-	aac(3)-Ia	aminoglycoside N-acetyltransferase AAC(3)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTX	154	154	100.00	100.00	154	WP_002089484.1	aminoglycoside N-acetyltransferase AAC(3)-Ia	NA	NA
GCF_003939525.1_ASM393952v1_genomic	EIOCKCNO_02696	NZ_RHYE01000043.1	11	814	+	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	267	267	100.00	100.00	267	WP_001082319.1	aminoglycoside O-phosphotransferase APH(3'')-Ib	NF032895.1	aminoglycoside O-phosphotransferase APH(3'')-Ib
GCF_003939545.1_ASM393954v1_genomic	NBJFMDIM_00944	NZ_RHYG01000001.1	62678	64075	-	adeC	multidrug efflux RND transporter AdeABC outer membrane channel subunit AdeC	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	465	465	100.00	99.78	465	AAL14441.1	multidrug efflux RND transporter AdeABC outer membrane channel subunit AdeC	NF033142.1	multidrug efflux RND transporter AdeABC outer membrane channel subunit AdeC
GCF_003939545.1_ASM393954v1_genomic	NBJFMDIM_02763	NZ_RHYG01000004.1	92504	93982	-	amvA	multidrug efflux MFS transporter AmvA	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	492	492	100.00	98.98	492	ACQ82816.1	multidrug efflux MFS transporter AmvA	NA	NA
GCF_003939545.1_ASM393954v1_genomic	NBJFMDIM_03212	NZ_RHYG01000006.1	82604	83428	+	blaOXA-66	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-66	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	274	274	100.00	100.00	274	WP_001021792.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-66	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
GCF_003939545.1_ASM393954v1_genomic	NBJFMDIM_00595	NZ_RHYG01000015.1	83917	84627	-	abaF	fosfomycin efflux MFS transporter AbaF	plus	AMR	AMR	FOSFOMYCIN	FOSFOMYCIN	PARTIALP	236	429	55.01	99.58	236	ABO11759.2	fosfomycin efflux MFS transporter AbaF	NA	NA
GCF_003939545.1_ASM393954v1_genomic	NBJFMDIM_01316	NZ_RHYG01000022.1	24160	24948	+	ant(3'')-IIa	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	core	AMR	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN/STREPTOMYCIN	EXACTP	262	262	100.00	100.00	262	WP_001279062.1	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	NF033220.1	ANT(3'')-II family aminoglycoside nucleotidyltransferase
GCF_003939545.1_ASM393954v1_genomic	NBJFMDIM_01513	NZ_RHYG01000026.1	87	1238	+	blaADC-25	class C beta-lactamase ADC-25	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	383	383	100.00	100.00	383	WP_001211217.1	class C beta-lactamase ADC-25	NF000425.2	ADC family extended-spectrum class C beta-lactamase
GCF_003939545.1_ASM393954v1_genomic	NA	NZ_RHYG01000028.1	105	923	+	blaOXA-23	carbapenem-hydrolyzing class D beta-lactamase OXA-23	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	273	273	100.00	100.00	273	WP_001046004.1	carbapenem-hydrolyzing class D beta-lactamase OXA-23	NF000266.2	OXA-23 family carbapenem-hydrolyzing class D beta-lactamase
GCF_003939545.1_ASM393954v1_genomic	NBJFMDIM_01619	NZ_RHYG01000028.1	14482	15732	-	nreB	nickel resistance MFS transporter NreB	plus	STRESS	METAL	NICKEL	NICKEL	BLASTP	416	416	100.00	98.32	416	ADY84088.1	nickel resistance MFS transporter NreB	NA	NA
GCF_003939545.1_ASM393954v1_genomic	NBJFMDIM_02892	NZ_RHYG01000052.1	2404	3330	-	blaPER-1	inhibitor-resistant class A extended-spectrum beta-lactamase PER-1	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	308	308	100.00	100.00	308	WP_001100753.1	inhibitor-resistant class A extended-spectrum beta-lactamase PER-1	NF000389.2	PER family class A extended-spectrum beta-lactamase
GCF_003939545.1_ASM393954v1_genomic	NBJFMDIM_02894	NZ_RHYG01000052.1	5723	6502	-	aph(3')-VIb	aminoglycoside O-phosphotransferase APH(3')-VIb	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	BLASTP	259	259	100.00	99.61	259	WP_000422633.1	aminoglycoside O-phosphotransferase APH(3')-VIb	NF033062.0	APH(3')-VI family aminoglycoside O-phosphotransferase
GCF_003939545.1_ASM393954v1_genomic	NBJFMDIM_02926	NZ_RHYG01000058.1	47	913	+	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	288	271	100.00	100.00	271	WP_001043260.1	sulfonamide-resistant dihydropteroate synthase Sul2	NF000295.1	sulfonamide-resistant dihydropteroate synthase Sul2
GCF_003939545.1_ASM393954v1_genomic	NBJFMDIM_02930	NZ_RHYG01000058.1	3526	4269	-	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIALP	247	278	88.85	99.60	247	WP_000480968.1	aminoglycoside O-phosphotransferase APH(6)-Id	NF012171.0	APH(6)-I family aminoglycoside O-phosphotransferase
GCF_003939545.1_ASM393954v1_genomic	NBJFMDIM_03114	NZ_RHYG01000065.1	835	1521	-	aac(3)-Ia	aminoglycoside N-acetyltransferase AAC(3)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	228	154	100.00	100.00	154	WP_002089484.1	aminoglycoside N-acetyltransferase AAC(3)-Ia	NF033083.0	AAC(3)-I family aminoglycoside 3-N-acetyltransferase
GCF_003939545.1_ASM393954v1_genomic	NA	NZ_RHYG01000065.1	838	1299	-	aac(3)-Ia	aminoglycoside N-acetyltransferase AAC(3)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTX	154	154	100.00	100.00	154	WP_002089484.1	aminoglycoside N-acetyltransferase AAC(3)-Ia	NA	NA
GCF_003939545.1_ASM393954v1_genomic	NBJFMDIM_03297	NZ_RHYG01000074.1	150	953	-	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	267	267	100.00	100.00	267	WP_001082319.1	aminoglycoside O-phosphotransferase APH(3'')-Ib	NF032895.1	aminoglycoside O-phosphotransferase APH(3'')-Ib
GCF_003939545.1_ASM393954v1_genomic	NBJFMDIM_03300	NZ_RHYG01000078.1	25	552	+	aph(3')-VIa	aminoglycoside O-phosphotransferase APH(3')-VIa	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	PARTIALP	175	259	67.57	99.43	175	WP_000422636.1	aminoglycoside O-phosphotransferase APH(3')-VIa	NA	NA
GCF_003939565.1_ASM393956v1_genomic	HOOBHDNJ_00974	NZ_RHYH01000001.1	795652	796476	-	blaOXA	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	274	274	100.00	99.64	274	WP_063862710.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-338	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
GCF_003939565.1_ASM393956v1_genomic	HOOBHDNJ_01542	NZ_RHYH01000002.1	263976	265454	-	amvA	multidrug efflux MFS transporter AmvA	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	492	492	100.00	99.19	492	ACQ82816.1	multidrug efflux MFS transporter AmvA	NA	NA
GCF_003939565.1_ASM393956v1_genomic	HOOBHDNJ_01862	NZ_RHYH01000002.1	617782	618933	+	blaADC	ADC family extended-spectrum class C beta-lactamase	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	BLASTP	383	383	100.00	99.48	383	WP_001211227.1	class C beta-lactamase ADC-158	NF000425.2	ADC family extended-spectrum class C beta-lactamase
GCF_003939565.1_ASM393956v1_genomic	HOOBHDNJ_03450	NZ_RHYH01000008.1	140118	140906	+	ant(3'')-IIa	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	core	AMR	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN/STREPTOMYCIN	BLASTP	262	262	100.00	98.47	262	WP_001112624.1	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	NF033220.1	ANT(3'')-II family aminoglycoside nucleotidyltransferase
GCF_003939565.1_ASM393956v1_genomic	HOOBHDNJ_03517	NZ_RHYH01000009.1	29419	30669	+	nreB	nickel resistance MFS transporter NreB	plus	STRESS	METAL	NICKEL	NICKEL	BLASTP	416	416	100.00	97.84	416	ADY84088.1	nickel resistance MFS transporter NreB	NA	NA
GCF_003939585.1_ASM393958v1_genomic	OOPKOLFB_02703	NZ_RHYI01000005.1	3899	5050	+	blaADC	ADC family extended-spectrum class C beta-lactamase	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	BLASTP	383	383	100.00	99.74	383	WP_001211226.1	class C beta-lactamase ADC-57	NF000425.2	ADC family extended-spectrum class C beta-lactamase
GCF_003939585.1_ASM393958v1_genomic	OOPKOLFB_00110	NZ_RHYI01000010.1	21566	22816	+	nreB	nickel resistance MFS transporter NreB	plus	STRESS	METAL	NICKEL	NICKEL	BLASTP	416	416	100.00	97.36	416	ADY84088.1	nickel resistance MFS transporter NreB	NA	NA
GCF_003939585.1_ASM393958v1_genomic	OOPKOLFB_00621	NZ_RHYI01000015.1	2	760	-	blaOXA	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	PARTIAL_CONTIG_ENDP	252	274	83.21	100.00	228	WP_001021782.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-65	NF012161.0	class D beta-lactamase
GCF_003939585.1_ASM393958v1_genomic	OOPKOLFB_00913	NZ_RHYI01000019.1	19819	20607	+	ant(3'')-IIa	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	core	AMR	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN/STREPTOMYCIN	BLASTP	262	262	100.00	99.62	262	WP_001112624.1	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	NF033220.1	ANT(3'')-II family aminoglycoside nucleotidyltransferase
GCF_003939585.1_ASM393958v1_genomic	OOPKOLFB_02136	NZ_RHYI01000041.1	16001	17479	-	amvA	multidrug efflux MFS transporter AmvA	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	492	492	100.00	98.98	492	ACQ82816.1	multidrug efflux MFS transporter AmvA	NA	NA
GCF_003939595.1_ASM393959v1_genomic	PFNGNBIP_02770	NZ_RHYJ01000005.1	84540	85691	-	blaADC	ADC family extended-spectrum class C beta-lactamase	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	BLASTP	383	383	100.00	99.74	383	WP_001211226.1	class C beta-lactamase ADC-57	NF000425.2	ADC family extended-spectrum class C beta-lactamase
GCF_003939595.1_ASM393959v1_genomic	PFNGNBIP_03631	NZ_RHYJ01000009.1	44330	45580	-	nreB	nickel resistance MFS transporter NreB	plus	STRESS	METAL	NICKEL	NICKEL	BLASTP	416	416	100.00	97.36	416	ADY84088.1	nickel resistance MFS transporter NreB	NA	NA
GCF_003939595.1_ASM393959v1_genomic	PFNGNBIP_00518	NZ_RHYJ01000013.1	58530	59288	+	blaOXA	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	PARTIAL_CONTIG_ENDP	252	274	83.21	100.00	228	WP_001021782.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-65	NF012161.0	class D beta-lactamase
GCF_003939595.1_ASM393959v1_genomic	PFNGNBIP_00806	NZ_RHYJ01000017.1	19868	20656	+	ant(3'')-IIa	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	core	AMR	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN/STREPTOMYCIN	BLASTP	262	262	100.00	99.62	262	WP_001112624.1	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	NF033220.1	ANT(3'')-II family aminoglycoside nucleotidyltransferase
GCF_003939595.1_ASM393959v1_genomic	PFNGNBIP_01964	NZ_RHYJ01000039.1	16978	18456	+	amvA	multidrug efflux MFS transporter AmvA	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	492	492	100.00	98.98	492	ACQ82816.1	multidrug efflux MFS transporter AmvA	NA	NA
GCF_003939625.1_ASM393962v1_genomic	EEMKINDK_03317	NZ_RHYK01000006.1	170141	171430	+	abaF	fosfomycin efflux MFS transporter AbaF	plus	AMR	AMR	FOSFOMYCIN	FOSFOMYCIN	EXACTP	429	429	100.00	100.00	429	ABO11759.2	fosfomycin efflux MFS transporter AbaF	NA	NA
GCF_003939625.1_ASM393962v1_genomic	EEMKINDK_03767	NZ_RHYK01000009.1	126146	126934	+	ant(3'')-IIa	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	core	AMR	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN/STREPTOMYCIN	BLASTP	262	262	100.00	98.85	262	WP_001279062.1	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	NF033220.1	ANT(3'')-II family aminoglycoside nucleotidyltransferase
GCF_003939625.1_ASM393962v1_genomic	EEMKINDK_00296	NZ_RHYK01000012.1	18395	19645	+	nreB	nickel resistance MFS transporter NreB	plus	STRESS	METAL	NICKEL	NICKEL	BLASTP	416	416	100.00	98.32	416	ADY84088.1	nickel resistance MFS transporter NreB	NA	NA
GCF_003939625.1_ASM393962v1_genomic	EEMKINDK_00674	NZ_RHYK01000015.1	59234	60079	+	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	281	267	100.00	100.00	267	WP_001082319.1	aminoglycoside O-phosphotransferase APH(3'')-Ib	NF032895.1	aminoglycoside O-phosphotransferase APH(3'')-Ib
GCF_003939625.1_ASM393962v1_genomic	EEMKINDK_00675	NZ_RHYK01000015.1	60079	60915	+	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	278	278	100.00	100.00	278	WP_000480968.1	aminoglycoside O-phosphotransferase APH(6)-Id	NF012171.0	APH(6)-I family aminoglycoside O-phosphotransferase
GCF_003939625.1_ASM393962v1_genomic	EEMKINDK_00680	NZ_RHYK01000015.1	64288	65505	+	tet(B)	tetracycline efflux MFS transporter Tet(B)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTP	405	401	99.75	100.00	400	WP_001089072.1	tetracycline efflux MFS transporter Tet(B)	NF012190.1	tetracycline efflux MFS transporter Tet(B)
GCF_003939625.1_ASM393962v1_genomic	EEMKINDK_00817	NZ_RHYK01000017.1	199	1350	+	blaADC-73	class C extended-spectrum beta-lactamase ADC-73	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	383	383	100.00	100.00	383	WP_001211219.1	class C extended-spectrum beta-lactamase ADC-73	NF000425.2	ADC family extended-spectrum class C beta-lactamase
GCF_003939625.1_ASM393962v1_genomic	EEMKINDK_01008	NZ_RHYK01000019.1	24823	25647	+	blaOXA-66	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-66	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	274	274	100.00	100.00	274	WP_001021792.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-66	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
GCF_003939625.1_ASM393962v1_genomic	EEMKINDK_01568	NZ_RHYK01000022.1	69169	69942	+	armA	ArmA family 16S rRNA (guanine(1405)-N(7))-methyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	257	257	100.00	100.00	257	WP_000359986.1	ArmA family 16S rRNA (guanine(1405)-N(7))-methyltransferase	NF000466.2	Rmt family 16S rRNA (guanine(1405)-N(7))-methyltransferase
GCF_003939625.1_ASM393962v1_genomic	EEMKINDK_01571	NZ_RHYK01000022.1	72241	73716	+	msr(E)	ABC-F type ribosomal protection protein Msr(E)	core	AMR	AMR	MACROLIDE	MACROLIDE	EXACTP	491	491	100.00	100.00	491	WP_000052512.1	ABC-F type ribosomal protection protein Msr(E)	NF000168.1	Msr family ABC-F type ribosomal protection protein
GCF_003939625.1_ASM393962v1_genomic	EEMKINDK_01572	NZ_RHYK01000022.1	73772	74656	+	mph(E)	Mph(E) family macrolide 2'-phosphotransferase	core	AMR	AMR	MACROLIDE	MACROLIDE	EXACTP	294	294	100.00	100.00	294	WP_000155092.1	Mph(E) family macrolide 2'-phosphotransferase	NF012158.1	Mph(E) family macrolide 2'-phosphotransferase
GCF_003939625.1_ASM393962v1_genomic	EEMKINDK_01639	NZ_RHYK01000023.1	59175	60572	+	adeC	multidrug efflux RND transporter AdeABC outer membrane channel subunit AdeC	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTP	465	465	100.00	100.00	465	AAL14441.1	multidrug efflux RND transporter AdeABC outer membrane channel subunit AdeC	NF033142.1	multidrug efflux RND transporter AdeABC outer membrane channel subunit AdeC
GCF_003939625.1_ASM393962v1_genomic	EEMKINDK_02270	NZ_RHYK01000032.1	21923	23401	-	amvA	multidrug efflux MFS transporter AmvA	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	492	492	100.00	98.98	492	ACQ82816.1	multidrug efflux MFS transporter AmvA	NA	NA
GCF_003939625.1_ASM393962v1_genomic	NA	NZ_RHYK01000055.1	1146	1964	-	blaOXA-23	carbapenem-hydrolyzing class D beta-lactamase OXA-23	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	273	273	100.00	100.00	273	WP_001046004.1	carbapenem-hydrolyzing class D beta-lactamase OXA-23	NF000266.2	OXA-23 family carbapenem-hydrolyzing class D beta-lactamase
GCF_003939625.1_ASM393962v1_genomic	EEMKINDK_02978	NZ_RHYK01000056.1	96	956	-	blaTEM-1	class A broad-spectrum beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_000027057.1	class A broad-spectrum beta-lactamase TEM-1	NF000531.2	TEM family class A beta-lactamase
